ID,Age,Gender,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Drugs Tested,Legal Drugs,Illegal Drugs
1290,0.0,0.0,7.0,-0.46725,0.32197,0.88309,-0.15487,0.7583,-0.21712,0.07987,14.0,4.0,10.0
1291,0.0,0.0,4.0,1.13281,-1.6334,-0.01928,-1.07533,-1.0145,0.19268,0.7654,13.0,4.0,8.0
1292,1.0,0.0,5.0,-0.24649,0.80523,0.29338,-0.30172,0.12331,1.86203,1.2247,14.0,4.0,10.0
1293,1.0,0.0,4.0,1.8399,-1.09207,0.44585,-1.6209,-1.25773,1.29221,1.2247,15.0,3.0,11.0
1294,1.0,1.0,7.0,0.73545,2.127,1.24033,-0.76096,1.46191,0.88113,1.92173,14.0,4.0,9.0
1295,0.0,1.0,4.0,1.8399,-2.21069,0.7233,-0.76096,-1.0145,-0.21712,-0.52593,9.0,4.0,5.0
1296,0.0,0.0,4.0,0.04257,-0.57545,1.24033,0.76096,-1.13788,-0.71126,0.7654,13.0,4.0,8.0
1297,0.0,1.0,4.0,-0.34799,0.47617,-0.17779,-0.91699,1.30612,-0.21712,0.07987,5.0,4.0,1.0
1298,0.0,0.0,4.0,-0.34799,0.00332,0.58331,-0.15487,-0.52745,0.19268,1.2247,16.0,4.0,12.0
1299,2.0,1.0,6.0,-2.05048,0.47617,0.58331,-1.34289,-0.52745,0.52975,0.07987,13.0,4.0,9.0
1300,1.0,0.0,4.0,0.91093,-0.15487,1.65653,0.13136,0.25953,0.52975,1.2247,14.0,4.0,9.0
1301,2.0,1.0,4.0,-0.58016,-0.94779,1.43533,0.28783,-0.65253,-0.21712,0.07987,17.0,4.0,12.0
1302,0.0,1.0,4.0,0.22393,1.2861,0.14143,0.94156,1.13407,0.19268,-0.84637,6.0,4.0,2.0
1303,0.0,0.0,6.0,-0.67825,1.45421,1.43533,1.45039,1.13407,-1.37983,0.07987,8.0,4.0,4.0
1304,2.0,0.0,6.0,-0.05188,-0.57545,-0.97631,-0.60633,0.41594,-1.37983,-2.07848,16.0,4.0,11.0
1305,0.0,1.0,4.0,-0.46725,0.80523,1.65653,0.94156,-1.38502,1.29221,0.40148,10.0,4.0,6.0
1306,0.0,0.0,4.0,2.61139,-2.32338,1.06238,-0.01729,-2.42317,0.19268,-0.84637,9.0,4.0,4.0
1307,1.0,0.0,4.0,-0.34799,0.63779,1.88511,-0.60633,0.25953,0.19268,0.7654,10.0,4.0,6.0
1308,1.0,0.0,7.0,-0.92104,-1.23177,-0.17779,-0.76096,0.12331,-0.21712,-0.21575,5.0,4.0,1.0
1309,1.0,1.0,6.0,-0.34799,0.47617,0.14143,0.43852,-0.00665,0.52975,0.40148,9.0,4.0,5.0
1310,1.0,1.0,7.0,-1.43907,2.8595,0.7233,2.23427,0.25953,0.52975,1.92173,8.0,4.0,3.0
1311,0.0,0.0,1.0,0.52135,-0.80615,-0.97631,-0.76096,-0.27607,0.52975,0.40148,11.0,4.0,7.0
1312,0.0,1.0,4.0,-0.24649,0.32197,0.29338,0.43852,0.7583,-0.21712,0.07987,6.0,4.0,2.0
1313,2.0,1.0,7.0,-1.05308,1.93886,0.88309,-0.45321,1.81175,-0.71126,0.07987,11.0,4.0,6.0
1314,0.0,1.0,4.0,-1.32828,2.32338,-2.39883,-1.47955,-1.38502,1.86203,1.2247,10.0,3.0,7.0
1315,2.0,0.0,6.0,-0.92104,0.96248,0.58331,0.94156,1.13407,0.52975,1.2247,13.0,4.0,8.0
1316,0.0,0.0,6.0,-1.86962,1.11406,0.7233,-0.30172,1.30612,-0.21712,0.40148,10.0,4.0,6.0
1317,1.0,0.0,5.0,-0.92104,-0.15487,0.7233,-1.772,-0.40581,-0.21712,-0.21575,11.0,4.0,7.0
1318,1.0,1.0,6.0,0.04257,0.80523,-1.68062,-1.34289,0.58489,-0.71126,-0.52593,5.0,4.0,1.0
1319,0.0,1.0,4.0,0.41667,-1.23177,-0.45174,0.94156,-0.14277,0.88113,1.2247,12.0,4.0,7.0
1320,2.0,0.0,6.0,-0.67825,-0.30033,-0.31776,-0.15487,1.30612,-0.21712,0.07987,15.0,4.0,10.0
1321,0.0,0.0,4.0,0.82562,0.96248,-0.17779,-0.30172,-0.27607,1.29221,0.7654,9.0,4.0,5.0
1322,0.0,1.0,4.0,-0.46725,0.80523,2.15324,0.76096,-0.27607,-1.37983,-0.84637,8.0,3.0,5.0
1323,0.0,1.0,6.0,0.22393,0.32197,2.44904,0.43852,-1.64101,0.19268,-0.21575,7.0,4.0,3.0
1324,2.0,0.0,4.0,1.02119,-1.37639,-0.17779,0.28783,1.46191,-0.71126,-0.84637,15.0,4.0,11.0
1325,0.0,1.0,4.0,0.41667,-0.57545,1.06238,0.43852,-1.0145,0.19268,-0.52593,10.0,4.0,6.0
1326,0.0,0.0,5.0,0.62967,-1.92173,0.29338,0.13136,-0.52745,-0.71126,1.2247,10.0,3.0,7.0
1327,0.0,0.0,5.0,-0.92104,0.32197,1.43533,-0.30172,-0.40581,1.29221,1.92173,9.0,4.0,5.0
1328,0.0,0.0,4.0,-1.32828,-0.30033,0.14143,1.2861,1.13407,0.19268,-0.21575,6.0,4.0,2.0
1329,0.0,1.0,6.0,-0.67825,0.80523,1.06238,1.81866,0.25953,-0.21712,-0.21575,17.0,4.0,12.0
1330,1.0,1.0,6.0,1.8399,-0.80615,1.24033,-1.6209,-1.13788,0.88113,0.40148,3.0,2.0,1.0
1331,0.0,0.0,6.0,1.49158,-0.15487,-0.01928,1.81866,-1.13788,0.52975,0.40148,15.0,4.0,11.0
1332,2.0,0.0,6.0,1.23461,-1.09207,0.88309,0.13136,-0.65253,-0.71126,0.40148,13.0,4.0,8.0
1333,0.0,1.0,5.0,1.8399,-1.37639,-1.82919,-0.91699,2.33337,-1.37983,-1.18084,11.0,3.0,8.0
1334,0.0,0.0,6.0,0.41667,-0.30033,0.44585,-0.91699,0.25953,0.52975,0.40148,16.0,4.0,11.0
1335,1.0,0.0,4.0,-2.52197,0.32197,0.7233,2.46262,-0.00665,1.29221,0.7654,7.0,4.0,3.0
1336,3.0,0.0,6.0,1.23461,-1.23177,0.44585,-0.91699,-0.00665,-0.71126,0.07987,7.0,4.0,3.0
1337,0.0,1.0,6.0,0.04257,1.58487,-0.71727,0.76096,1.30612,0.19268,-0.52593,5.0,4.0,1.0
1338,0.0,1.0,6.0,0.13606,0.00332,-0.45174,-0.76096,0.7583,0.19268,-0.21575,4.0,3.0,1.0
1339,2.0,0.0,5.0,0.13606,0.47617,0.29338,-0.60633,0.7583,0.52975,0.40148,17.0,4.0,12.0
1340,0.0,0.0,5.0,1.72012,-1.92173,-0.31776,-0.45321,-2.72827,1.29221,1.2247,18.0,4.0,13.0
1341,0.0,0.0,3.0,-0.58016,3.27393,2.15324,-0.60633,0.93949,1.86203,1.2247,14.0,4.0,10.0
1342,2.0,0.0,3.0,0.73545,-1.37639,-0.97631,-0.30172,-0.52745,-0.71126,0.40148,7.0,3.0,4.0
1343,2.0,1.0,8.0,-0.34799,-0.43999,1.24033,0.13136,-1.5184,0.52975,0.40148,11.0,4.0,6.0
1344,0.0,0.0,5.0,0.22393,0.63779,-1.82919,-1.07533,-0.89891,0.88113,0.40148,15.0,4.0,11.0
1345,0.0,0.0,3.0,1.37297,-1.23177,-1.11902,-2.5383,0.93949,-1.37983,-0.21575,15.0,4.0,11.0
1346,0.0,0.0,3.0,0.82562,1.11406,1.65653,1.2861,0.25953,0.88113,1.2247,8.0,4.0,4.0
1347,3.0,0.0,4.0,0.82562,-0.15487,0.44585,-0.15487,0.12331,0.19268,-0.21575,10.0,4.0,6.0
1348,0.0,0.0,6.0,0.73545,-1.7625,0.88309,-0.45321,-2.04506,-0.21712,0.40148,12.0,4.0,8.0
1349,0.0,1.0,3.0,1.13281,-0.94779,-0.31776,0.28783,-0.40581,-0.21712,-0.52593,9.0,3.0,6.0
1350,0.0,1.0,4.0,-1.05308,2.57309,0.29338,-1.21213,-1.25773,1.86203,0.7654,12.0,4.0,8.0
1351,0.0,1.0,4.0,-2.05048,-0.94779,0.14143,-0.01729,-0.65253,0.19268,0.40148,8.0,4.0,4.0
1352,0.0,1.0,6.0,0.41667,-0.57545,-0.97631,-0.15487,1.46191,-1.37983,-2.07848,4.0,4.0,0.0
1353,4.0,0.0,6.0,1.72012,-2.11437,-1.11902,-1.21213,-0.27607,0.88113,-0.84637,12.0,4.0,7.0
1354,0.0,1.0,3.0,-0.58016,0.63779,1.24033,0.76096,0.12331,0.19268,0.07987,13.0,4.0,8.0
1355,0.0,0.0,4.0,1.02119,-0.94779,1.43533,-0.15487,-1.25773,0.88113,0.40148,15.0,4.0,10.0
1356,0.0,0.0,6.0,-0.14882,0.32197,0.58331,0.94156,-0.00665,1.29221,0.7654,14.0,4.0,9.0
1357,1.0,0.0,4.0,-1.69163,0.63779,0.58331,-0.01729,0.58489,0.88113,0.40148,8.0,4.0,4.0
1358,0.0,0.0,5.0,0.41667,0.16767,-0.31776,-0.91699,0.41594,0.88113,0.40148,12.0,4.0,8.0
1359,0.0,0.0,4.0,-1.43907,-0.43999,0.88309,-0.45321,-1.38502,0.88113,0.40148,10.0,4.0,6.0
1360,0.0,0.0,4.0,-0.46725,-1.6334,0.44585,-1.07533,0.12331,-0.21712,-0.21575,16.0,4.0,12.0
1361,0.0,1.0,4.0,0.52135,0.96248,1.65653,-0.01729,1.30612,0.52975,0.07987,7.0,4.0,3.0
1362,0.0,1.0,4.0,-1.05308,0.80523,1.65653,-1.21213,-2.30408,-0.21712,0.7654,9.0,4.0,5.0
1363,0.0,0.0,4.0,0.82562,-1.09207,0.58331,0.76096,-1.13788,0.88113,-0.52593,15.0,4.0,11.0
1364,1.0,1.0,7.0,0.31287,-0.57545,0.14143,0.59042,2.04506,-0.21712,0.07987,3.0,3.0,0.0
1365,0.0,0.0,4.0,0.82562,0.63779,-0.84732,-1.07533,-1.38502,1.29221,0.7654,14.0,4.0,9.0
1366,2.0,1.0,6.0,-0.05188,-0.94779,0.29338,1.11406,-0.89891,0.88113,-0.21575,9.0,4.0,5.0
1367,0.0,1.0,1.0,0.13606,-0.30033,-0.01928,-1.772,-2.18109,1.29221,0.40148,6.0,4.0,1.0
1368,0.0,0.0,3.0,0.22393,-1.7625,0.44585,0.43852,-1.38502,-1.37983,-0.84637,11.0,4.0,7.0
1369,0.0,1.0,4.0,1.49158,0.63779,1.06238,-1.47955,-1.13788,0.88113,0.7654,13.0,4.0,8.0
1370,0.0,0.0,4.0,0.41667,1.58487,1.06238,0.43852,-0.27607,0.52975,1.2247,16.0,4.0,11.0
1371,1.0,1.0,5.0,2.46262,0.16767,0.14143,-1.21213,-1.5184,1.86203,1.92173,15.0,3.0,11.0
1372,1.0,1.0,7.0,-0.58016,-0.43999,-1.55521,0.76096,-0.52745,-1.37983,-2.07848,5.0,3.0,2.0
1373,0.0,0.0,4.0,1.23461,0.16767,0.58331,-0.30172,-1.25773,-1.37983,-0.21575,12.0,4.0,8.0
1374,1.0,0.0,6.0,1.13281,0.16767,-0.31776,0.43852,-0.78155,0.52975,0.7654,17.0,4.0,13.0
1375,3.0,0.0,6.0,-0.58016,-0.57545,-0.01928,-0.15487,-0.14277,-1.37983,-1.18084,6.0,4.0,2.0
1376,0.0,0.0,3.0,-1.05308,1.74091,0.29338,0.76096,-1.0145,0.19268,1.2247,7.0,4.0,3.0
1377,2.0,0.0,6.0,1.49158,-0.57545,0.88309,-1.6209,-0.40581,-0.21712,0.7654,18.0,4.0,13.0
1378,1.0,1.0,7.0,0.62967,0.32197,-0.45174,1.45039,0.93949,-1.37983,-0.52593,3.0,3.0,0.0
1379,1.0,1.0,7.0,1.49158,-0.94779,0.7233,-0.01729,2.04506,-0.21712,-1.18084,13.0,4.0,8.0
1380,0.0,0.0,4.0,-0.58016,0.47617,1.65653,-0.15487,0.25953,0.88113,1.2247,11.0,4.0,7.0
1381,1.0,1.0,6.0,-1.1943,0.80523,-0.97631,-0.45321,0.58489,-0.71126,-1.18084,4.0,4.0,0.0
1382,0.0,0.0,4.0,-1.05308,0.47617,1.06238,1.81866,1.30612,-0.21712,1.2247,9.0,4.0,5.0
1383,0.0,0.0,4.0,-1.32828,-0.30033,0.88309,1.11406,-1.0145,-0.71126,-0.21575,10.0,4.0,6.0
1384,0.0,1.0,6.0,-0.67825,0.32197,0.44585,0.76096,0.12331,1.29221,1.92173,12.0,4.0,8.0
1385,0.0,0.0,4.0,-1.55078,1.2861,1.43533,-0.60633,1.46191,-0.21712,1.2247,9.0,4.0,4.0
1386,0.0,1.0,4.0,-0.24649,-0.43999,-0.31776,-0.01729,0.58489,-1.37983,-1.18084,5.0,4.0,1.0
1387,3.0,1.0,4.0,-0.05188,-0.94779,1.06238,-0.60633,-0.27607,0.19268,0.07987,17.0,4.0,13.0
1388,1.0,1.0,8.0,0.52135,0.32197,1.65653,-0.60633,-0.65253,-0.21712,-0.52593,2.0,2.0,0.0
1389,2.0,1.0,5.0,0.62967,0.47617,0.44585,-0.60633,-0.89891,1.29221,0.40148,14.0,4.0,10.0
1390,0.0,0.0,4.0,-0.14882,0.47617,0.88309,-0.76096,0.25953,-0.71126,-0.21575,14.0,4.0,10.0
1391,0.0,0.0,6.0,0.82562,0.32197,-0.58331,-0.01729,-0.14277,1.29221,0.40148,9.0,4.0,5.0
1392,0.0,0.0,4.0,-0.46725,2.127,1.88511,-0.60633,-1.25773,1.86203,1.92173,16.0,4.0,11.0
1393,3.0,0.0,5.0,-0.34799,0.16767,-0.71727,-0.45321,0.12331,-1.37983,-1.54858,4.0,3.0,1.0
1394,1.0,1.0,7.0,1.37297,0.32197,-0.17779,-0.01729,0.41594,-0.71126,-0.84637,7.0,4.0,3.0
1395,1.0,1.0,7.0,0.73545,0.00332,0.14143,0.76096,1.46191,-1.37983,-0.52593,4.0,4.0,0.0
1396,1.0,1.0,6.0,0.41667,-0.15487,-0.01928,0.76096,0.58489,-0.21712,-0.52593,5.0,3.0,2.0
1397,1.0,1.0,7.0,1.72012,-0.43999,-1.27553,1.45039,-0.89891,-1.37983,-1.54858,3.0,3.0,0.0
1398,0.0,1.0,6.0,-0.58016,0.47617,0.88309,1.61108,0.58489,-0.21712,0.40148,10.0,4.0,6.0
1399,0.0,0.0,4.0,-0.79151,1.11406,-0.01928,1.2861,2.04506,0.88113,0.40148,15.0,4.0,10.0
1400,1.0,1.0,6.0,0.82562,-0.80615,-0.58331,-0.45321,-0.27607,-0.71126,-0.52593,5.0,4.0,1.0
1401,1.0,1.0,7.0,1.02119,0.96248,-0.97631,-0.60633,-0.14277,-1.37983,-1.18084,8.0,4.0,4.0
1402,1.0,1.0,6.0,0.62967,0.16767,0.14143,1.2861,0.41594,-0.71126,-1.18084,3.0,3.0,0.0
1403,1.0,1.0,6.0,0.91093,0.00332,0.88309,0.94156,-0.52745,-1.37983,0.07987,11.0,4.0,6.0
1404,1.0,1.0,6.0,0.41667,0.00332,-1.11902,0.13136,0.58489,-1.37983,-0.84637,4.0,4.0,0.0
1405,0.0,1.0,6.0,-2.42317,0.16767,-1.82919,2.75696,-0.89891,-2.55524,-0.84637,3.0,3.0,0.0
1406,1.0,1.0,8.0,1.60383,1.2861,0.58331,0.28783,-0.78155,0.52975,-1.18084,10.0,4.0,6.0
1407,1.0,1.0,6.0,0.22393,-0.57545,-1.55521,0.43852,-1.38502,-1.37983,-0.84637,5.0,4.0,1.0
1408,1.0,1.0,7.0,-0.79151,0.80523,1.24033,1.2861,0.41594,0.19268,1.2247,9.0,4.0,5.0
1409,1.0,0.0,7.0,1.37297,-1.23177,-0.58331,0.43852,-1.25773,0.88113,0.7654,5.0,4.0,1.0
1410,1.0,1.0,8.0,-2.21844,-0.94779,-0.71727,0.13136,-0.52745,-0.71126,0.7654,9.0,3.0,6.0
1411,1.0,1.0,6.0,-0.58016,-0.43999,0.58331,1.45039,1.30612,-0.71126,-1.18084,3.0,3.0,0.0
1412,1.0,1.0,6.0,0.41667,-0.30033,1.43533,-0.30172,1.46191,-0.21712,0.40148,12.0,4.0,7.0
1413,1.0,1.0,7.0,1.02119,0.80523,1.24033,-0.01729,0.25953,-1.37983,0.07987,11.0,4.0,7.0
1414,1.0,1.0,6.0,1.02119,-0.69509,-0.31776,-0.76096,0.7583,-0.71126,-0.84637,7.0,4.0,3.0
1415,1.0,1.0,8.0,-0.34799,2.32338,1.43533,0.59042,0.58489,-0.21712,0.07987,6.0,4.0,2.0
1416,0.0,0.0,1.0,1.8399,-1.37639,-0.17779,-1.772,-1.64101,0.88113,0.7654,10.0,4.0,6.0
1417,0.0,0.0,4.0,-1.1943,-1.09207,-0.84732,0.28783,0.25953,-1.37983,-0.52593,6.0,4.0,2.0
1418,0.0,1.0,6.0,0.91093,-0.69509,-0.71727,0.28783,-0.00665,-0.71126,-0.52593,2.0,2.0,0.0
1419,1.0,1.0,7.0,-0.14882,-0.30033,-1.27553,1.81866,-0.27607,-1.37983,-1.18084,7.0,4.0,3.0
1420,0.0,0.0,4.0,-0.34799,0.80523,1.43533,0.59042,-0.00665,0.19268,1.2247,15.0,4.0,10.0
1421,1.0,0.0,4.0,0.82562,-0.43999,0.58331,-0.76096,-0.52745,0.88113,1.2247,7.0,3.0,4.0
1422,1.0,0.0,4.0,-0.14882,0.47617,0.7233,-0.60633,0.25953,-0.21712,1.2247,12.0,4.0,8.0
1423,3.0,0.0,0.0,-0.05188,-0.94779,-0.01928,1.11406,-1.0145,0.19268,1.2247,11.0,4.0,7.0
1424,0.0,0.0,6.0,-0.79151,1.74091,1.65653,0.43852,-0.27607,0.19268,0.40148,12.0,4.0,8.0
1425,1.0,0.0,4.0,0.62967,-0.57545,-0.31776,-0.45321,-1.13788,1.29221,0.7654,8.0,4.0,3.0
1426,1.0,1.0,6.0,-0.24649,0.63779,1.24033,0.76096,0.58489,0.19268,1.2247,14.0,4.0,10.0
1427,2.0,0.0,5.0,0.31287,0.32197,-0.17779,-0.15487,-0.00665,1.29221,0.40148,9.0,4.0,4.0
1428,0.0,1.0,5.0,0.04257,0.00332,-0.17779,0.28783,1.81175,0.88113,0.40148,4.0,3.0,0.0
1429,0.0,0.0,4.0,-0.92104,1.74091,0.58331,-1.34289,1.13407,0.52975,1.2247,10.0,4.0,6.0
1430,0.0,1.0,4.0,0.73545,-0.30033,-0.71727,0.43852,-0.89891,-0.21712,-0.21575,7.0,4.0,2.0
1431,0.0,0.0,4.0,-0.24649,1.45421,1.43533,-0.60633,-0.14277,0.88113,1.2247,4.0,4.0,0.0
1432,0.0,1.0,4.0,1.23461,1.11406,-0.58331,-2.21844,-0.65253,1.86203,0.40148,10.0,4.0,6.0
1433,3.0,1.0,8.0,-1.05308,-1.23177,-0.71727,-0.45321,0.58489,-0.71126,-1.54858,13.0,4.0,8.0
1434,1.0,1.0,7.0,0.31287,-0.94779,-0.58331,2.75696,1.46191,-1.37983,-1.18084,3.0,3.0,0.0
1435,1.0,1.0,7.0,0.41667,-1.37639,-1.11902,0.59042,0.25953,-1.37983,-2.07848,3.0,3.0,0.0
1436,4.0,1.0,7.0,-0.79151,0.00332,0.14143,0.28783,0.7583,0.52975,-0.52593,9.0,4.0,5.0
1437,4.0,1.0,5.0,-0.79151,-0.57545,0.29338,0.28783,-1.13788,1.86203,0.40148,5.0,4.0,1.0
1438,0.0,0.0,1.0,1.23461,-0.43999,0.29338,0.43852,-0.14277,-0.71126,1.2247,13.0,4.0,9.0
1439,0.0,0.0,4.0,-1.86962,1.11406,0.7233,-0.91699,1.13407,-0.71126,0.07987,10.0,4.0,5.0
1440,0.0,0.0,4.0,-0.67825,0.63779,-0.01928,-1.21213,-0.78155,-0.21712,0.7654,10.0,4.0,6.0
1441,2.0,1.0,7.0,-0.14882,0.00332,-0.84732,0.76096,0.41594,-1.37983,-1.18084,3.0,3.0,0.0
1442,3.0,1.0,7.0,-1.1943,-0.15487,0.14143,1.45039,1.30612,-0.71126,-1.18084,3.0,3.0,0.0
1443,1.0,1.0,7.0,1.02119,-0.94779,-0.71727,1.2861,0.93949,-1.37983,-1.54858,3.0,3.0,0.0
1444,2.0,1.0,8.0,-0.46725,0.96248,0.7233,0.94156,0.58489,-0.71126,-1.18084,9.0,4.0,5.0
1445,2.0,1.0,7.0,-0.67825,-0.43999,-1.11902,1.81866,0.93949,-0.71126,-0.84637,5.0,4.0,1.0
1446,3.0,1.0,7.0,-1.43907,0.16767,0.29338,0.94156,1.13407,-1.37983,-1.18084,5.0,4.0,1.0
1447,1.0,1.0,7.0,-0.67825,0.96248,0.29338,1.11406,2.04506,0.19268,-0.84637,3.0,3.0,0.0
1448,1.0,1.0,7.0,0.04257,0.63779,-1.11902,-0.60633,1.81175,-0.21712,0.07987,4.0,4.0,0.0
1449,1.0,1.0,6.0,-1.1943,1.45421,0.58331,1.2861,1.63088,0.52975,0.7654,2.0,2.0,0.0
1450,0.0,1.0,7.0,-0.58016,0.16767,-0.84732,0.59042,0.7583,-0.21712,-0.21575,2.0,2.0,0.0
1451,1.0,1.0,7.0,-1.05308,1.11406,0.88309,-1.07533,1.46191,-0.21712,-0.52593,11.0,4.0,7.0
1452,1.0,1.0,8.0,-1.05308,-0.57545,-0.01928,1.11406,1.81175,-1.37983,-0.21575,6.0,4.0,1.0
1453,0.0,0.0,4.0,0.41667,-0.43999,2.15324,-1.92595,2.33337,1.29221,1.92173,17.0,4.0,12.0
1454,0.0,1.0,6.0,0.31287,0.16767,-1.55521,0.43852,1.13407,-1.37983,-1.18084,3.0,3.0,0.0
1455,1.0,1.0,8.0,-0.46725,0.00332,-0.17779,0.76096,0.7583,-0.71126,-0.52593,5.0,3.0,2.0
1456,0.0,0.0,5.0,0.73545,-0.69509,1.43533,2.03972,-0.40581,-0.71126,1.92173,14.0,4.0,10.0
1457,3.0,1.0,7.0,-2.05048,0.63779,0.14143,1.45039,1.63088,-0.71126,-0.84637,3.0,3.0,0.0
1458,1.0,1.0,8.0,0.52135,-1.09207,-0.45174,1.81866,0.41594,-1.37983,0.40148,9.0,4.0,4.0
1459,1.0,1.0,6.0,-1.32828,-0.57545,-0.17779,0.43852,1.13407,-0.71126,-0.52593,5.0,4.0,1.0
1460,0.0,1.0,6.0,-0.92104,0.80523,-0.01928,1.11406,-0.65253,-0.21712,-0.84637,10.0,3.0,7.0
1461,2.0,1.0,8.0,-2.05048,1.58487,0.14143,0.13136,0.7583,0.19268,-0.84637,12.0,4.0,7.0
1462,4.0,0.0,7.0,0.13606,0.63779,0.88309,0.28783,-0.78155,-0.71126,-1.18084,4.0,3.0,1.0
1463,1.0,0.0,7.0,0.13606,0.16767,-0.45174,0.43852,0.12331,-0.71126,0.40148,10.0,4.0,6.0
1464,0.0,0.0,4.0,-1.1943,0.80523,0.88309,0.94156,0.41594,-0.21712,0.7654,6.0,3.0,3.0
1465,1.0,0.0,7.0,-2.75696,1.2861,-0.58331,0.76096,-0.52745,0.52975,0.07987,8.0,3.0,5.0
1466,1.0,1.0,4.0,0.73545,-0.57545,-0.31776,-0.91699,-0.14277,0.88113,-0.21575,10.0,4.0,6.0
1467,0.0,1.0,6.0,-0.58016,0.32197,0.7233,-0.15487,0.58489,-1.37983,-0.52593,9.0,4.0,5.0
1468,4.0,1.0,6.0,-1.86962,0.80523,0.88309,1.61108,0.93949,-0.21712,0.07987,12.0,3.0,9.0
1469,1.0,1.0,7.0,-0.14882,-0.80615,-1.27553,1.2861,0.12331,-1.37983,-0.52593,4.0,3.0,1.0
1470,0.0,1.0,6.0,0.31287,0.00332,-0.01928,0.76096,-0.27607,-1.37983,-1.18084,3.0,3.0,0.0
1471,5.0,0.0,6.0,-1.86962,-0.15487,-0.58331,2.46262,0.41594,-1.37983,-2.07848,3.0,3.0,0.0
1472,4.0,0.0,7.0,-0.79151,-0.30033,0.29338,0.28783,1.46191,-0.21712,-0.84637,12.0,4.0,8.0
1473,0.0,0.0,4.0,-0.14882,0.47617,-0.17779,-1.07533,0.12331,-0.71126,1.2247,7.0,4.0,3.0
1474,1.0,1.0,7.0,-0.24649,0.32197,0.88309,0.43852,0.12331,-0.71126,0.07987,7.0,4.0,3.0
1475,3.0,0.0,4.0,1.02119,-0.69509,-0.84732,-1.21213,0.7583,1.86203,1.2247,13.0,3.0,10.0
1476,1.0,1.0,4.0,2.46262,-1.92173,-0.58331,-2.35413,-2.30408,1.29221,1.2247,17.0,4.0,13.0
1477,1.0,0.0,5.0,-0.34799,-0.43999,-0.17779,-0.45321,0.12331,-0.71126,-0.84637,12.0,4.0,8.0
1478,0.0,0.0,4.0,0.41667,-0.69509,-0.01928,-0.30172,-1.25773,-1.37983,0.40148,9.0,4.0,5.0
1479,0.0,0.0,4.0,-0.92104,1.45421,1.65653,-0.01729,-0.52745,1.86203,1.92173,16.0,4.0,11.0
1480,2.0,1.0,5.0,-0.05188,-0.57545,-2.09015,-0.01729,-0.27607,-0.71126,-0.84637,7.0,3.0,4.0
1481,1.0,1.0,4.0,1.37297,0.32197,0.7233,0.94156,0.12331,-0.71126,0.07987,15.0,4.0,11.0
1482,3.0,1.0,6.0,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,11.0,3.0,8.0
1483,3.0,1.0,8.0,-0.92104,0.00332,0.14143,0.13136,0.7583,-0.21712,-0.21575,4.0,3.0,1.0
1484,1.0,1.0,6.0,-0.24649,0.47617,0.7233,1.61108,-0.14277,-0.71126,0.7654,12.0,4.0,8.0
1485,2.0,0.0,5.0,0.52135,-1.09207,-0.45174,0.13136,-1.13788,0.88113,-0.84637,13.0,4.0,8.0
1486,1.0,1.0,8.0,-1.05308,1.45421,-0.84732,0.94156,0.58489,-0.71126,-0.52593,3.0,3.0,0.0
1487,0.0,0.0,4.0,-1.1943,1.11406,1.24033,-1.6209,-0.65253,0.52975,1.2247,10.0,4.0,6.0
1488,1.0,1.0,6.0,-0.05188,-0.30033,-1.27553,-0.01729,0.7583,-0.71126,-1.18084,3.0,3.0,0.0
1489,0.0,0.0,6.0,0.73545,0.00332,-0.17779,-1.07533,0.58489,1.29221,-0.52593,16.0,4.0,12.0
1490,1.0,1.0,4.0,-0.46725,-0.43999,-0.17779,-1.772,-1.25773,1.86203,1.92173,11.0,4.0,7.0
1491,1.0,1.0,8.0,1.37297,-0.69509,-0.58331,-1.47955,1.13407,0.88113,-2.07848,13.0,4.0,8.0
1492,0.0,1.0,7.0,-0.05188,1.11406,-1.42424,-0.45321,-0.78155,0.88113,1.2247,8.0,3.0,5.0
1493,0.0,0.0,4.0,1.49158,-0.57545,-0.71727,-0.45321,-1.5184,1.29221,0.7654,11.0,4.0,7.0
1494,3.0,0.0,4.0,-0.14882,-0.30033,0.58331,0.13136,-0.27607,1.29221,1.2247,15.0,4.0,11.0
1495,0.0,0.0,4.0,2.127,-0.94779,-0.45174,-0.30172,-1.64101,1.29221,0.07987,13.0,4.0,9.0
1496,0.0,0.0,4.0,0.91093,-3.27393,-0.45174,-1.47955,-1.78169,1.86203,0.7654,16.0,4.0,11.0
1497,0.0,0.0,4.0,-0.79151,-0.94779,-0.01928,-0.60633,-0.40581,-0.71126,0.07987,7.0,4.0,3.0
1498,1.0,0.0,7.0,-1.1943,0.16767,0.29338,-0.91699,-0.89891,0.19268,1.2247,9.0,3.0,6.0
1499,3.0,1.0,0.0,0.62967,-0.15487,-0.45174,-0.45321,-1.0145,0.19268,-0.52593,11.0,4.0,7.0
1500,3.0,0.0,6.0,-1.05308,0.96248,0.44585,-0.01729,0.58489,0.88113,1.2247,8.0,4.0,4.0
1501,1.0,0.0,8.0,-0.34799,0.47617,-0.01928,-0.60633,-0.00665,0.52975,1.2247,16.0,4.0,12.0
1502,0.0,1.0,4.0,0.62967,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,8.0,4.0,4.0
